,sp,chr,loc,scr,ms,mc,ml,orientation
3599,gorilla,7,72000000,1536.9647,chimp,7,70000000,inversed
3609,gorilla,17,56000000,547.32104,chimp,5,76000000,inversed
3624,gorilla,7,45000000,1819.4501,human,7,43000000,inversed
3657,gorilla,11,63000000,269.0356,chimp,11,63000000,same
3659,gorilla,19,37000000,256.6323,human,19,36000000,same
3703,gorilla,1,97000000,344.17737,chimp,6,111000000,inversed
3704,gorilla,7,3000000,1355.115,human,7,2000000,inversed
3714,gorilla,X,123000000,1621.9442,human,X,114000000,inversed
3729,gorilla,7,10000000,1454.1392,chimp,7,8000000,inversed
3732,gorilla,20,0,545.9200400000002,chimp,17,30000000,inversed
3740,gorilla,6,71000000,1576.8247,chimp,6,70000000,inversed
3746,gorilla,16,55000000,1544.5371,human,16,50000000,inversed
3774,gorilla,7,27000000,1345.649,human,7,26000000,inversed
3815,gorilla,4,186000000,1407.7977,human,4,172000000,inversed
3840,gorilla,2B,6000000,369.16116,chimp,2B,5000000,same
3844,gorilla,22,7000000,1480.7487,human,22,6000000,inversed
3850,gorilla,2B,104000000,1399.7284,chimp,2B,103000000,inversed
3878,gorilla,6,92000000,1451.0172,chimp,6,92000000,inversed
3882,gorilla,17,1000000,1403.7931,human,17,0,inversed
3891,gorilla,16,81000000,742.41547,chimp,16,52000000,inversed
3917,gorilla,10,64000000,1514.1674,human,10,47000000,inversed
3918,gorilla,10,83000000,700.2356599999997,human,10,66000000,same
3928,gorilla,1,202000000,916.9783,human,1,179000000,same
3939,gorilla,4,152000000,1390.7308,chimp,4,142000000,inversed
3941,gorilla,1,21000000,1751.9897,chimp,1,19000000,inversed
3949,gorilla,2A,75000000,2071.4136,chimp,2A,75000000,inversed
3961,gorilla,9,42000000,792.3564,human,2,89000000,inversed
3969,gorilla,4,165000000,1569.3925,chimp,4,155000000,inversed
3974,gorilla,2B,0,400.99835,human,6,168000000,same
3998,gorilla,16,33000000,534.4561,chimp,Y,0,same
4007,gorilla,17,52000000,320.01376,chimp,6,87000000,same
4017,gorilla,7,91000000,574.161,human,7,83000000,inversed
4040,gorilla,8,7000000,1329.0447,chimp,11,68000000,inversed
4058,gorilla,16,0,569.26733,chimp,10,0,inversed
4060,gorilla,4,92000000,423.18054000000006,human,5,121000000,same
4062,gorilla,19,33000000,270.62487999999996,chimp,9,111000000,inversed
4070,gorilla,11,67000000,1597.2881,human,11,66000000,inversed
4077,gorilla,1,43000000,266.79208,human,X,57000000,inversed
4078,gorilla,4,130000000,1483.4883,chimp,4,120000000,inversed
4096,gorilla,X,68000000,1384.4404,human,X,63000000,inversed
4124,gorilla,5,106000000,267.21752999999995,chimp,5,119000000,same
4132,gorilla,X,97000000,267.33797999999996,chimp,X,54000000,inversed
4160,gorilla,2A,38000000,515.2261,human,2,37000000,same
4197,gorilla,10,7000000,772.6437400000003,chimp,1,56000000,same
4212,gorilla,9,122000000,267.79767000000004,human,9,34000000,same
4218,gorilla,7,59000000,1214.5714,chimp,20,0,inversed
4227,gorilla,1,126000000,1740.8567,chimp,1,110000000,inversed
4228,gorilla,10,147000000,296.25043,chimp,9,111000000,same
4230,gorilla,6,151000000,342.61032,chimp,6,151000000,same
4234,gorilla,7,150000000,532.1333,chimp,7,151000000,inversed
4236,gorilla,6,38000000,1748.5691,human,6,36000000,inversed
4244,gorilla,13,34000000,1766.1953,chimp,13,33000000,inversed
4260,gorilla,20,51000000,1752.662,human,20,48000000,inversed
4262,gorilla,2B,25000000,329.36127,chimp,13,0,inversed
4263,gorilla,X,59000000,578.17664,chimp,16,42000000,same
4264,gorilla,12,55000000,1434.3965,chimp,12,41000000,inversed
4299,gorilla,5,97000000,456.88907,chimp,5,110000000,inversed
4310,gorilla,18,28000000,254.0152,chimp,2B,1000000,same
4343,gorilla,19,49000000,513.2916,chimp,19,50000000,same
4345,gorilla,13,61000000,1606.3666,human,13,59000000,inversed
4350,gorilla,7,132000000,1567.0577,chimp,7,134000000,inversed
4352,gorilla,1,144000000,299.43176,human,1,136000000,inversed
4361,gorilla,X,108000000,286.58453,human,X,51000000,inversed
4368,gorilla,2B,70000000,1543.1859,chimp,2B,69000000,inversed
4375,gorilla,12,37000000,1567.1857,chimp,12,23000000,inversed
4376,gorilla,2B,47000000,1590.2092,chimp,2B,46000000,inversed
4377,gorilla,5,59000000,757.60535,human,17,18000000,same
4388,gorilla,20,33000000,313.09134,chimp,20,64000000,inversed
4391,gorilla,1,173000000,1480.7662,chimp,1,140000000,inversed
4395,gorilla,3,72000000,1418.6035,chimp,3,71000000,inversed
4399,gorilla,16,49000000,1324.3429,chimp,16,46000000,inversed
4402,gorilla,13,56000000,1631.4409,chimp,13,55000000,inversed
4412,gorilla,1,121000000,1505.5582,human,1,116000000,inversed
4423,gorilla,7,157000000,266.22787,chimp,16,1000000,inversed
4424,gorilla,X,69000000,299.6472,chimp,X,54000000,same
4425,gorilla,12,65000000,373.8399,human,12,64000000,inversed
4434,gorilla,20,61000000,264.1126,chimp,9,111000000,inversed
4441,gorilla,20,56000000,1758.6436,chimp,20,56000000,inversed
4443,gorilla,12,52000000,2234.154,chimp,12,38000000,inversed
4450,gorilla,13,33000000,1537.5204,human,13,32000000,inversed
4457,gorilla,1,116000000,422.60635,human,10,83000000,inversed
4458,gorilla,3,17000000,389.4631,chimp,Y,3000000,inversed
4495,gorilla,X,90000000,461.87805,human,X,82000000,inversed
4530,gorilla,5,5000000,1010.01965,human,17,59000000,same
4549,gorilla,17,18000000,1535.9225,human,5,73000000,inversed
4550,gorilla,2B,77000000,1429.7754,chimp,2B,76000000,inversed
4559,gorilla,13,66000000,1262.6713,chimp,13,65000000,inversed
4560,gorilla,7,135000000,1242.5262,chimp,7,137000000,inversed
4567,gorilla,9,43000000,938.1284,chimp,13,98000000,same
4569,gorilla,1,17000000,1043.5284,human,1,13000000,same
4570,gorilla,16,79000000,288.91122,chimp,1,1000000,inversed
4574,gorilla,3,75000000,1113.3374,chimp,3,74000000,inversed
4585,gorilla,13,51000000,843.0402,human,13,49000000,inversed
4588,gorilla,2B,40000000,1622.1405,chimp,2B,39000000,inversed
4594,gorilla,12,30000000,1564.2089,chimp,12,65000000,inversed
4598,gorilla,X,138000000,1509.9353,human,X,128000000,inversed
4605,gorilla,20,34000000,1596.3248,human,20,31000000,inversed
4613,gorilla,12,103000000,300.04967999999997,chimp,12,114000000,inversed
4622,gorilla,18,18000000,296.00784,chimp,18,15000000,same
4677,gorilla,2B,128000000,1806.5408,human,2,231000000,inversed
4691,gorilla,4,155000000,1285.7632,human,4,141000000,inversed
4692,gorilla,1,26000000,1759.4421,human,1,23000000,inversed
4693,gorilla,4,39000000,1491.1484,human,4,38000000,inversed
4703,gorilla,2A,72000000,1685.5044,human,2,70000000,inversed
4709,gorilla,5,58000000,749.7853,chimp,20,0,inversed
4717,gorilla,10,63000000,1584.3174,chimp,10,48000000,inversed
4732,gorilla,10,54000000,1364.4260000000004,human,10,38000000,inversed
4743,gorilla,9,45000000,543.7029,chimp,9,40000000,inversed
4746,gorilla,4,162000000,1680.2208,human,4,148000000,inversed
4747,gorilla,1,11000000,1385.6017,human,1,10000000,inversed
4761,gorilla,6,95000000,1309.238,human,6,92000000,inversed
4762,gorilla,17,6000000,1505.5225,chimp,17,6000000,inversed
4800,gorilla,2B,88000000,1661.8192,chimp,2B,87000000,inversed
4815,gorilla,8,71000000,1915.7698,chimp,8,70000000,inversed
4821,gorilla,X,58000000,471.05072,chimp,20,0,inversed
4831,gorilla,19,34000000,438.31515999999993,chimp,19,38000000,inversed
4833,gorilla,11,60000000,1230.2268,human,11,59000000,inversed
4834,gorilla,2A,10000000,1774.317,human,2,9000000,inversed
4843,gorilla,4,137000000,1573.9833,human,4,123000000,inversed
4849,gorilla,3,190000000,756.29083,human,3,132000000,inversed
4859,gorilla,11,57000000,1614.3436,chimp,11,57000000,inversed
4868,gorilla,7,58000000,358.68042,chimp,7,215000000,same
4869,gorilla,22,32000000,1526.8677,chimp,22,31000000,inversed
4871,gorilla,8,46000000,1560.818,human,8,44000000,inversed
4995,gorilla,1,90000000,707.9797,chimp,1,88000000,inversed
4997,gorilla,7,4000000,1141.7927,human,7,3000000,inversed
5036,gorilla,7,75000000,1400.2382,chimp,7,77000000,inversed
5049,gorilla,16,30000000,1619.6597,chimp,16,76000000,inversed
5077,gorilla,17,66000000,314.41162,chimp,5,83000000,inversed
5094,gorilla,2A,91000000,1023.89435,chimp,16,31000000,inversed
5122,gorilla,15,78000000,568.5851,human,15,70000000,same
5125,gorilla,10,80000000,1238.2034,human,10,63000000,inversed
5128,gorilla,7,6000000,1307.1665,chimp,7,204000000,same
5142,gorilla,2B,103000000,1622.325,chimp,2B,102000000,inversed
5148,gorilla,4,181000000,1515.4834,chimp,4,171000000,inversed
5149,gorilla,3,111000000,406.4135,chimp,X,69000000,inversed
5166,gorilla,6,76000000,840.7746599999997,human,6,74000000,inversed
5169,gorilla,3,69000000,1189.4314,chimp,3,68000000,inversed
5172,gorilla,10,109000000,514.9630000000002,human,7,113000000,same
5177,gorilla,16,52000000,1687.5931,chimp,16,49000000,inversed
5181,gorilla,X,124000000,1327.2474,chimp,X,123000000,inversed
5197,gorilla,7,17000000,1436.3585,human,7,16000000,inversed
5205,gorilla,7,20000000,1341.8762,chimp,7,182000000,inversed
5217,gorilla,16,65000000,1552.4437,human,16,60000000,inversed
5236,gorilla,2B,94000000,1804.1624,human,2,198000000,inversed
5263,gorilla,6,89000000,1347.6234,chimp,6,89000000,inversed
5271,gorilla,6,107000000,277.53717,human,10,67000000,inversed
5273,gorilla,12,5000000,320.17856,human,12,0,inversed
5290,gorilla,5,73000000,1488.0272,human,5,84000000,inversed
5305,gorilla,15,57000000,1535.5911,chimp,15,55000000,inversed
5312,gorilla,14,36000000,1490.3721,human,14,35000000,inversed
5313,gorilla,9,59000000,1327.2155,chimp,9,51000000,inversed
5318,gorilla,4,12000000,1437.6453,human,4,11000000,inversed
5331,gorilla,4,25000000,1749.51,human,4,24000000,inversed
5350,gorilla,4,149000000,1230.3304,chimp,4,139000000,inversed
5389,gorilla,6,152000000,612.8715,human,2,90000000,inversed
5392,gorilla,1,125000000,1057.1803,human,1,19000000,same
5411,gorilla,15,5000000,1301.2037,chimp,15,4000000,inversed
5426,gorilla,1,112000000,605.2152,chimp,3,1000000,same
5438,gorilla,4,70000000,438.24518,chimp,4,68000000,inversed
5466,gorilla,9,8000000,251.28609,chimp,X,168000000,inversed
5484,gorilla,9,121000000,405.88806,chimp,9,112000000,inversed
5517,gorilla,4,47000000,1460.6132,human,4,45000000,inversed
5546,gorilla,7,62000000,309.8261,human,7,60000000,same
5552,gorilla,19,39000000,353.35327,chimp,19,32000000,inversed
5558,gorilla,14,72000000,603.54517,chimp,14,72000000,inversed
5567,gorilla,14,45000000,1415.7528,chimp,14,45000000,inversed
5587,gorilla,X,62000000,1231.5798,human,X,57000000,inversed
5590,gorilla,9,107000000,1899.4055,human,9,96000000,inversed
5632,gorilla,16,39000000,1086.3392,human,16,35000000,same
5672,gorilla,14,10000000,1605.4944,chimp,14,9000000,inversed
5673,gorilla,4,158000000,1657.7527,chimp,4,148000000,inversed
5678,gorilla,4,34000000,1475.101,human,4,33000000,inversed
5697,gorilla,19,1000000,289.9985,chimp,1,0,same
5748,gorilla,9,48000000,722.3034,chimp,7,159000000,inversed
5749,gorilla,14,27000000,1344.0858,human,14,26000000,inversed
5757,gorilla,3,87000000,1144.2445,human,3,84000000,inversed
5787,gorilla,2B,85000000,1385.5464,human,2,189000000,inversed
5804,gorilla,X,102000000,458.04462,human,X,94000000,inversed
5824,gorilla,7,138000000,1885.5547,chimp,7,140000000,inversed
5829,gorilla,1,1000000,323.4021600000001,chimp,1,0,inversed
5839,gorilla,1,179000000,816.9643599999997,chimp,1,174000000,inversed
5840,gorilla,9,79000000,837.2974,chimp,9,115000000,same
5848,gorilla,4,32000000,567.29315,chimp,4,32000000,same
5859,gorilla,19,7000000,1286.0107,human,19,6000000,inversed
5865,gorilla,X,135000000,1720.5276,human,X,125000000,inversed
5874,gorilla,17,22000000,1524.4911,human,5,70000000,inversed
5876,gorilla,20,39000000,1758.7345,human,20,36000000,inversed
5880,gorilla,10,41000000,554.0325,human,10,32000000,same
5889,gorilla,11,20000000,657.44885,chimp,11,34000000,same
5895,gorilla,4,190000000,1271.6285,human,4,176000000,inversed
5908,gorilla,1,210000000,1042.8441,chimp,1,205000000,inversed
5918,gorilla,2A,80000000,1515.2277,human,2,78000000,inversed
5934,gorilla,2B,125000000,1498.8826,chimp,2B,123000000,inversed
5951,gorilla,4,67000000,282.40955,human,4,55000000,same
5956,gorilla,6,32000000,1536.214,chimp,6,31000000,inversed
5962,gorilla,7,53000000,1700.0297,chimp,7,51000000,inversed
5981,gorilla,X,53000000,389.16827,human,X,50000000,same
5988,gorilla,7,64000000,1193.3054,human,7,64000000,inversed
6001,gorilla,16,21000000,1620.4415,human,16,18000000,inversed
6008,gorilla,4,115000000,336.4682,human,4,102000000,same
6010,gorilla,3,185000000,330.33258,human,17,7000000,same
6017,gorilla,5,114000000,513.8620599999998,human,5,95000000,inversed
6069,gorilla,12,0,1096.1454,chimp,9,0,inversed
6092,gorilla,17,73000000,788.97675,chimp,5,73000000,same
6110,gorilla,7,87000000,1508.9391,chimp,7,89000000,inversed
6113,gorilla,X,3000000,1559.996,chimp,X,3000000,inversed
6115,gorilla,15,8000000,1588.9125,chimp,15,7000000,inversed
6124,gorilla,8,99000000,673.7276,chimp,8,127000000,same
6159,gorilla,4,111000000,746.3738400000003,human,7,145000000,inversed
6162,gorilla,8,57000000,1588.1084,chimp,8,57000000,inversed
6178,gorilla,X,49000000,1300.9619,chimp,X,10000000,inversed
6184,gorilla,8,60000000,1549.9218,chimp,8,59000000,inversed
6193,gorilla,14,89000000,253.26141,human,14,19000000,same
6197,gorilla,4,126000000,1380.7643,human,4,113000000,inversed
6206,gorilla,11,71000000,622.7808,human,11,80000000,inversed
6213,gorilla,2B,99000000,1507.6644,human,2,203000000,inversed
6238,gorilla,6,84000000,1439.0737,chimp,6,84000000,inversed
6250,gorilla,12,8000000,1318.6205,chimp,12,8000000,inversed
6268,gorilla,18,11000000,1386.2615,human,18,10000000,inversed
6287,gorilla,9,54000000,1511.7872,chimp,9,46000000,inversed
6289,gorilla,4,173000000,1407.3672,chimp,4,163000000,inversed
6298,gorilla,4,28000000,1398.7167,chimp,4,28000000,inversed
6304,gorilla,2A,63000000,1499.0479,chimp,2A,63000000,inversed
6311,gorilla,5,145000000,276.02347000000003,chimp,Y,17000000,same
6318,gorilla,9,63000000,1184.992,human,9,53000000,inversed
6320,gorilla,4,144000000,1585.231,human,4,130000000,inversed
6331,gorilla,16,3000000,1888.3921,chimp,16,3000000,inversed
6339,gorilla,10,72000000,1494.0306,chimp,10,57000000,inversed
6387,gorilla,12,112000000,467.78143,chimp,12,105000000,inversed
6412,gorilla,7,113000000,1355.7258,chimp,7,188000000,inversed
6417,gorilla,3,64000000,855.86456,human,3,14000000,inversed
6426,gorilla,X,129000000,1717.4075,human,X,120000000,inversed
6434,gorilla,2B,51000000,584.49,chimp,2B,50000000,inversed
6441,gorilla,2B,66000000,1221.8119,chimp,2B,65000000,inversed
6494,gorilla,3,149000000,355.22275,chimp,4,137000000,inversed
6514,gorilla,7,9000000,896.81793,chimp,7,7000000,inversed
6531,gorilla,8,102000000,330.68703999999997,human,8,98000000,inversed
6540,gorilla,X,81000000,1515.104,chimp,X,80000000,inversed
6544,gorilla,12,43000000,1565.5511,chimp,12,29000000,inversed
6552,gorilla,7,78000000,1395.6636,chimp,7,80000000,inversed
6557,gorilla,20,47000000,1587.2006,human,20,44000000,inversed
6561,gorilla,21,26000000,1621.0801,chimp,21,24000000,inversed
6571,gorilla,13,15000000,1717.7285,human,13,14000000,inversed
6575,gorilla,7,146000000,1532.3555,human,7,141000000,inversed
6577,gorilla,1,130000000,1784.05,human,1,122000000,inversed
6583,gorilla,21,11000000,1454.2571,chimp,21,9000000,inversed
6592,gorilla,21,6000000,1475.5339999999999,human,21,4000000,inversed
6602,gorilla,2A,85000000,1575.8763,human,2,83000000,inversed
6618,gorilla,1,215000000,1602.9528,chimp,1,210000000,inversed
6635,gorilla,18,27000000,476.6757,chimp,18,23000000,same
6653,gorilla,4,195000000,1579.2904,chimp,4,185000000,inversed
6656,gorilla,1,222000000,1666.3593,chimp,1,217000000,inversed
6673,gorilla,13,59000000,1493.9424,human,13,57000000,inversed
6681,gorilla,16,46000000,1331.5647,human,16,42000000,inversed
6687,gorilla,X,130000000,1240.7886,human,X,121000000,inversed
6694,gorilla,2B,48000000,1732.8039999999999,chimp,2B,47000000,inversed
6696,gorilla,5,56000000,1458.4897,human,17,25000000,same
6700,gorilla,19,2000000,1194.1389,human,19,1000000,inversed
6701,gorilla,12,38000000,1701.8329,human,12,37000000,inversed
6703,gorilla,10,0,1133.7303,human,3,194000000,inversed
6714,gorilla,7,34000000,1549.3378,human,7,33000000,inversed
6723,gorilla,17,10000000,1663.6741,chimp,17,52000000,inversed
6757,gorilla,14,88000000,1759.2146,human,14,86000000,inversed
6760,gorilla,11,70000000,407.5668,human,11,81000000,same
6763,gorilla,8,0,628.0611,human,17,76000000,same
6765,gorilla,19,24000000,342.8404,human,19,23000000,same
6790,gorilla,22,22000000,342.56174,chimp,6,121000000,same
6811,gorilla,7,61000000,1468.2931,chimp,7,60000000,inversed
6844,gorilla,6,37000000,1276.4355,chimp,6,36000000,inversed
6848,gorilla,1,129000000,1349.3157,human,1,121000000,inversed
6852,gorilla,16,13000000,1481.6859,chimp,16,12000000,inversed
6864,gorilla,17,72000000,945.06055,human,5,22000000,inversed
6870,gorilla,7,56000000,1573.6759,human,7,54000000,inversed
6883,gorilla,8,8000000,300.33513999999997,human,8,10000000,inversed
6884,gorilla,1,131000000,408.73562999999996,human,10,37000000,same
6905,gorilla,20,46000000,292.8538200000001,human,7,56000000,same
6918,gorilla,1,106000000,291.5753,chimp,X,122000000,same
6937,gorilla,14,40000000,1905.1682,chimp,14,40000000,inversed
6940,gorilla,3,198000000,1158.4943,chimp,3,197000000,inversed
6949,gorilla,15,21000000,257.0306,human,X,51000000,inversed
6958,gorilla,X,67000000,1081.6304,chimp,X,66000000,inversed
7005,gorilla,14,5000000,1760.2286,chimp,14,4000000,inversed
7007,gorilla,11,68000000,489.72017999999997,chimp,Y,2000000,inversed
7018,gorilla,2B,80000000,1654.9368,human,2,184000000,inversed
7037,gorilla,13,76000000,413.20477,chimp,9,82000000,same
7069,gorilla,5,67000000,1611.5225,human,5,78000000,inversed
7071,gorilla,7,32000000,354.9488,chimp,7,186000000,same
7089,gorilla,14,22000000,1269.78,chimp,14,21000000,inversed
7091,gorilla,1,19000000,1594.5144,chimp,1,17000000,inversed
7102,gorilla,4,31000000,1789.1353,human,4,30000000,inversed
7119,gorilla,14,15000000,1763.4174,chimp,14,14000000,inversed
7128,gorilla,13,5000000,1488.7966,chimp,13,4000000,inversed
7155,gorilla,2B,63000000,1417.6425,chimp,2B,62000000,inversed
7159,gorilla,7,28000000,1548.2279,chimp,7,26000000,inversed
7166,gorilla,7,121000000,285.2170700000001,chimp,7,174000000,inversed
7174,gorilla,6,120000000,591.4841,human,6,141000000,same
7190,gorilla,7,116000000,324.11536,chimp,X,169000000,inversed
7193,gorilla,2B,54000000,1298.7156,human,2,158000000,inversed
7195,gorilla,12,24000000,1488.0626,chimp,12,59000000,inversed
7214,gorilla,10,58000000,324.26096,human,10,43000000,same
7232,gorilla,4,189000000,1425.0383,human,4,175000000,inversed
7254,gorilla,1,209000000,1754.3827,chimp,1,204000000,inversed
7282,gorilla,1,135000000,841.0406,chimp,1,225000000,inversed
7284,gorilla,3,34000000,333.99316,human,3,43000000,inversed
7286,gorilla,21,14000000,1700.3062,human,21,12000000,inversed
7298,gorilla,7,143000000,1426.9757,human,7,138000000,inversed
7304,gorilla,3,7000000,270.84082,human,5,57000000,inversed
7311,gorilla,21,3000000,1631.0758,human,21,1000000,inversed
7316,gorilla,20,42000000,1236.6422,chimp,20,42000000,inversed
7320,gorilla,12,46000000,1411.7318,human,12,45000000,inversed
7335,gorilla,21,23000000,1550.095,human,21,21000000,inversed
