,sp,chr,loc,scr,ms,mc,ml,orientation
3821,human,5,73000000,1736.5436,gorilla,17,19000000,inversed
3845,human,4,12000000,1297.8005,gorilla,4,12000000,inversed
3853,human,6,150000000,320.66898,gorilla,2A,0,inversed
3855,human,3,75000000,1399.5167,gorilla,3,76000000,inversed
3865,human,2,201000000,1625.1417,gorilla,2B,96000000,inversed
3872,human,7,7000000,877.2397,gorilla,7,7000000,inversed
3908,human,2,89000000,1050.3296,chimp,10,39000000,same
3913,human,14,56000000,301.03506,gorilla,1,113000000,inversed
3919,human,2,168000000,1522.6960000000001,chimp,2B,62000000,inversed
3964,human,5,90000000,285.3425,chimp,X,168000000,inversed
3983,human,4,129000000,1618.479,gorilla,4,142000000,inversed
3993,human,2,76000000,1354.5725,gorilla,2A,77000000,inversed
4026,human,1,195000000,986.23505,gorilla,1,207000000,inversed
4064,human,15,55000000,1345.6357,gorilla,15,57000000,inversed
4088,human,14,34000000,1795.3086,gorilla,14,34000000,inversed
4116,human,X,90000000,1365.3955,chimp,X,160000000,inversed
4134,human,1,203000000,1681.2632,gorilla,1,212000000,inversed
4149,human,10,82000000,1534.759,gorilla,10,99000000,inversed
4166,human,8,46000000,1515.1923,gorilla,8,47000000,inversed
4178,human,8,71000000,1061.2296,gorilla,8,72000000,inversed
4188,human,X,58000000,1776.9038,gorilla,X,62000000,inversed
4194,human,5,165000000,535.2082,gorilla,5,145000000,inversed
4201,human,5,90000000,329.31506,chimp,X,54000000,same
4208,human,4,183000000,1512.3163,gorilla,4,197000000,inversed
4220,human,16,50000000,1497.0029,gorilla,16,54000000,inversed
4232,human,X,126000000,1703.0923,gorilla,X,135000000,inversed
4239,human,2,89000000,1082.6141,chimp,22,0,inversed
4242,human,X,111000000,1246.6499,gorilla,X,119000000,inversed
4245,human,16,30000000,776.0385,gorilla,16,32000000,same
4295,human,1,11000000,1757.6876,gorilla,1,12000000,inversed
4301,human,9,45000000,719.1681,gorilla,9,54000000,inversed
4315,human,4,39000000,1119.611,gorilla,4,39000000,inversed
4319,human,2,197000000,1747.5231,chimp,2B,91000000,inversed
4348,human,20,48000000,1747.3859,chimp,20,51000000,inversed
4349,human,17,53000000,510.85,gorilla,5,23000000,inversed
4364,human,7,69000000,1588.2441,gorilla,7,65000000,same
4379,human,17,6000000,902.79974,chimp,17,6000000,inversed
4390,human,7,149000000,398.59274,gorilla,7,157000000,inversed
4409,human,12,29000000,1466.9545,gorilla,12,29000000,inversed
4419,human,X,121000000,1792.5305,gorilla,X,129000000,inversed
4431,human,13,48000000,936.2289,chimp,13,48000000,inversed
4439,human,17,56000000,1517.0046,chimp,17,19000000,same
4442,human,X,141000000,329.1584,chimp,X,149000000,same
4452,human,X,116000000,1310.1377,gorilla,X,124000000,inversed
4475,human,X,68000000,353.81842,chimp,X,169000000,inversed
4489,human,1,204000000,1389.114,gorilla,1,213000000,inversed
4496,human,11,122000000,300.80893,gorilla,2B,126000000,same
4514,human,4,184000000,1647.8966,chimp,4,188000000,inversed
4527,human,11,84000000,792.6681,chimp,11,4000000,same
4556,human,X,143000000,1988.1789999999999,gorilla,X,153000000,inversed
4589,human,20,0,323.1297600000001,chimp,17,30000000,inversed
4592,human,4,0,443.27875,gorilla,6,0,inversed
4596,human,21,19000000,1159.6824,gorilla,21,20000000,inversed
4603,human,6,92000000,1266.7568,gorilla,6,94000000,inversed
4604,human,7,59000000,1505.6073,chimp,7,207000000,same
4607,human,11,86000000,274.5341,chimp,X,69000000,inversed
4620,human,1,16000000,1539.7705,gorilla,1,17000000,inversed
4623,human,9,42000000,1765.0428,gorilla,9,51000000,inversed
4647,human,5,68000000,1681.0272,chimp,5,20000000,inversed
4668,human,1,21000000,1245.5819999999999,gorilla,1,23000000,inversed
4676,human,2,190000000,1608.4843,gorilla,2B,85000000,inversed
4685,human,8,0,952.3038,gorilla,8,0,inversed
4702,human,2,138000000,276.1728,chimp,4,9000000,same
4715,human,4,119000000,1324.6193,gorilla,4,132000000,inversed
4718,human,X,68000000,362.59296,chimp,X,70000000,same
4724,human,2,158000000,1356.056,gorilla,2B,53000000,inversed
4727,human,15,50000000,267.70044,chimp,1,160000000,same
4741,human,5,97000000,319.54013,chimp,X,169000000,inversed
4754,human,1,190000000,337.6936,gorilla,X,52000000,same
4766,human,2,13000000,1523.2812,gorilla,2A,13000000,inversed
4776,human,3,72000000,1841.5834,gorilla,3,73000000,inversed
4784,human,2,206000000,1215.0411,gorilla,2B,102000000,inversed
4791,human,2,231000000,1470.4803,gorilla,2B,127000000,inversed
4822,human,14,33000000,1292.2594,gorilla,14,33000000,inversed
4827,human,15,52000000,789.9564,gorilla,15,54000000,inversed
4848,human,X,97000000,339.03012,chimp,X,122000000,inversed
4855,human,15,65000000,307.71652,chimp,X,54000000,inversed
4898,human,2,71000000,1026.3883,chimp,11,68000000,inversed
4909,human,7,59000000,2370.2188,chimp,7,204000000,inversed
4942,human,6,38000000,1719.0929999999994,gorilla,6,39000000,inversed
4950,human,22,7000000,767.7359,chimp,22,37000000,same
4952,human,11,9000000,1206.3448,gorilla,11,50000000,inversed
4964,human,4,40000000,1331.8314,gorilla,4,41000000,inversed
4998,human,3,168000000,318.54486,gorilla,3,200000000,same
5010,human,X,74000000,1610.8462,gorilla,X,78000000,inversed
5018,human,Y,15000000,272.1034,chimp,10,55000000,inversed
5023,human,1,218000000,1341.3036,gorilla,1,228000000,inversed
5039,human,13,63000000,1323.1296,chimp,13,64000000,inversed
5043,human,7,130000000,1799.1171,gorilla,7,134000000,inversed
5045,human,15,2000000,1545.5922,gorilla,15,2000000,inversed
5059,human,7,150000000,268.91025,chimp,1,2000000,same
5066,human,12,35000000,1696.7186,gorilla,12,35000000,inversed
5076,human,13,54000000,943.39685,chimp,13,54000000,inversed
5113,human,16,9000000,1200.6716,chimp,16,9000000,inversed
5121,human,4,22000000,1619.5293,gorilla,4,22000000,inversed
5143,human,4,15000000,1744.9132,gorilla,4,15000000,inversed
5150,human,X,16000000,1039.9208,chimp,X,41000000,inversed
5151,human,5,74000000,1369.0723,gorilla,17,18000000,inversed
5170,human,16,49000000,271.1273,chimp,X,51000000,same
5176,human,6,24000000,421.03677000000016,gorilla,16,45000000,same
5192,human,1,124000000,1715.2322,chimp,1,127000000,inversed
5201,human,1,113000000,1449.2697,gorilla,1,117000000,inversed
5207,human,21,32000000,1528.9249,gorilla,21,33000000,inversed
5208,human,16,29000000,1366.3201,gorilla,16,32000000,inversed
5230,human,20,53000000,1982.8854,chimp,20,56000000,inversed
5245,human,7,27000000,1901.3745,chimp,7,184000000,inversed
5260,human,2,3000000,1584.9635,gorilla,2A,3000000,inversed
5270,human,7,10000000,1274.0713,chimp,7,9000000,inversed
5280,human,6,71000000,1578.4138,gorilla,6,72000000,inversed
5295,human,4,132000000,1568.5059,gorilla,4,145000000,inversed
5300,human,19,31000000,365.91467,gorilla,19,56000000,inversed
5303,human,2,144000000,1300.7366,gorilla,2B,38000000,inversed
5329,human,22,7000000,408.40936,chimp,22,6000000,inversed
5343,human,18,67000000,404.26263,gorilla,18,71000000,inversed
5360,human,2,173000000,1166.5144,gorilla,2B,68000000,inversed
5365,human,11,52000000,1600.5613,gorilla,11,52000000,inversed
5371,human,9,96000000,1715.106,gorilla,9,106000000,inversed
5386,human,7,45000000,2338.985,gorilla,7,46000000,inversed
5395,human,6,24000000,468.7481,chimp,16,43000000,inversed
5403,human,16,0,1887.3402,chimp,16,2000000,inversed
5405,human,9,0,1558.6157,chimp,9,42000000,same
5421,human,7,72000000,1372.7557,chimp,7,76000000,inversed
5451,human,Y,6000000,609.44055,chimp,Y,6000000,same
5464,human,5,43000000,258.18832000000003,chimp,1,160000000,same
5465,human,19,53000000,744.6324,gorilla,19,55000000,inversed
5469,human,14,18000000,1535.1545,gorilla,14,18000000,inversed
5470,human,10,31000000,280.30957,chimp,10,85000000,same
5481,human,4,150000000,1337.3331,gorilla,4,163000000,inversed
5489,human,18,52000000,286.5816,chimp,7,71000000,same
5493,human,4,167000000,1322.1146,gorilla,4,180000000,inversed
5513,human,14,78000000,265.66235,chimp,X,115000000,same
5523,human,1,8000000,1295.624,chimp,1,8000000,inversed
5544,human,4,176000000,1340.6919,gorilla,4,189000000,inversed
5550,human,11,76000000,988.0585,gorilla,11,75000000,same
5557,human,4,121000000,261.4645,gorilla,X,73000000,same
5562,human,10,40000000,256.5295,chimp,9,111000000,inversed
5596,human,4,141000000,1880.4803,gorilla,4,154000000,inversed
5608,human,11,16000000,395.4242,gorilla,2A,111000000,inversed
5633,human,7,63000000,1132.6183,chimp,7,191000000,inversed
5640,human,7,54000000,1233.7373,gorilla,7,55000000,inversed
5658,human,6,35000000,1689.2225,gorilla,6,36000000,inversed
5666,human,4,66000000,431.42175,gorilla,4,77000000,same
5688,human,19,40000000,1482.7426,chimp,19,31000000,same
5699,human,4,114000000,1418.5603,chimp,4,117000000,inversed
5704,human,19,17000000,1781.5385,gorilla,19,17000000,inversed
5706,human,2,162000000,982.5335699999999,gorilla,2B,57000000,inversed
5713,human,19,20000000,509.3576,chimp,19,24000000,inversed
5716,human,2,155000000,1852.7106,gorilla,2B,49000000,inversed
5724,human,4,123000000,1451.559,chimp,4,126000000,inversed
5798,human,7,36000000,1659.5992,gorilla,7,36000000,inversed
5806,human,13,27000000,267.90952000000004,gorilla,X,57000000,inversed
5808,human,7,63000000,526.34973,chimp,7,191000000,same
5820,human,21,23000000,1310.0607,gorilla,21,24000000,inversed
5821,human,7,123000000,1061.6431,gorilla,7,102000000,same
5827,human,20,42000000,1838.0182,gorilla,20,44000000,inversed
5828,human,17,59000000,533.1247599999998,chimp,17,80000000,inversed
5831,human,12,46000000,1106.7053,gorilla,12,46000000,inversed
5856,human,3,80000000,427.1267,gorilla,3,82000000,inversed
5864,human,21,14000000,1645.8663,gorilla,21,15000000,inversed
5872,human,7,143000000,1096.2908,chimp,7,150000000,inversed
5925,human,13,7000000,1613.1404,chimp,13,7000000,inversed
5938,human,4,33000000,1712.8302,gorilla,4,33000000,inversed
5940,human,12,24000000,1858.8243,gorilla,12,24000000,inversed
5965,human,13,45000000,1193.7031,gorilla,13,27000000,inversed
5992,human,2,83000000,1446.4108,chimp,2A,84000000,inversed
6027,human,1,209000000,1436.0416,gorilla,1,218000000,inversed
6035,human,4,66000000,1040.257,gorilla,4,77000000,inversed
6044,human,14,7000000,1614.1357,gorilla,14,7000000,inversed
6051,human,3,119000000,973.5205,chimp,4,9000000,inversed
6075,human,21,1000000,1700.8597,gorilla,21,2000000,inversed
6091,human,6,29000000,1737.8387,gorilla,6,30000000,inversed
6137,human,2,60000000,1056.1936,chimp,2A,61000000,inversed
6170,human,14,15000000,1526.3746,gorilla,14,15000000,inversed
6177,human,14,22000000,1554.3318,gorilla,14,22000000,inversed
6208,human,1,5000000,280.6938,gorilla,1,5000000,inversed
6275,human,2,149000000,1761.8394,chimp,2B,43000000,inversed
6280,human,5,86000000,1545.5618,gorilla,5,74000000,inversed
6294,human,1,52000000,315.16586,chimp,X,69000000,same
6313,human,9,102000000,1357.1802,chimp,9,104000000,inversed
6315,human,Y,18000000,312.93286,chimp,Y,6000000,same
6333,human,14,40000000,1640.0358,gorilla,14,40000000,inversed
6355,human,16,4000000,1516.1715,gorilla,16,4000000,inversed
6362,human,2,181000000,1711.1156,gorilla,2B,76000000,inversed
6377,human,12,100000000,651.03204,gorilla,12,81000000,inversed
6381,human,9,53000000,1143.7234,gorilla,9,62000000,inversed
6392,human,4,18000000,1538.8843,gorilla,4,18000000,inversed
6399,human,5,79000000,1539.3463,gorilla,5,67000000,inversed
6429,human,6,83000000,1515.9895,gorilla,6,85000000,inversed
6439,human,16,13000000,1801.2739,chimp,16,13000000,inversed
6477,human,5,173000000,1041.7268,gorilla,5,163000000,inversed
6502,human,8,67000000,1785.7024,gorilla,8,68000000,inversed
6511,human,8,50000000,1446.5515,gorilla,8,51000000,inversed
6523,human,X,79000000,1485.5432,gorilla,X,83000000,inversed
6533,human,Y,18000000,958.8236699999999,chimp,Y,12000000,inversed
6539,human,9,31000000,257.2849,chimp,X,60000000,inversed
6568,human,17,10000000,1447.3292,chimp,17,52000000,inversed
6579,human,12,38000000,1312.6317,chimp,12,24000000,inversed
6588,human,13,59000000,1897.1128,gorilla,13,60000000,inversed
6597,human,16,46000000,1581.9097,gorilla,16,50000000,inversed
6607,human,13,2000000,1650.7856,gorilla,13,2000000,inversed
6623,human,2,198000000,1591.6611,gorilla,2B,93000000,inversed
6628,human,4,36000000,1561.0151,gorilla,4,36000000,inversed
6641,human,X,2000000,1426.5858,gorilla,X,3000000,inversed
6666,human,8,135000000,1402.1378,gorilla,8,134000000,inversed
6686,human,20,27000000,1454.9288,chimp,20,64000000,same
6688,human,17,9000000,1791.0232,gorilla,17,9000000,inversed
6689,human,13,15000000,1211.6637,gorilla,13,15000000,inversed
6695,human,3,85000000,1499.4276,gorilla,3,87000000,inversed
6706,human,21,11000000,1290.3076,gorilla,21,12000000,inversed
6725,human,12,43000000,1719.1125,gorilla,12,43000000,inversed
6738,human,20,47000000,1060.0717,gorilla,20,49000000,inversed
6747,human,14,2000000,1470.6266,gorilla,14,2000000,inversed
6759,human,X,57000000,1742.5614,gorilla,X,61000000,inversed
6773,human,8,49000000,1690.1577,gorilla,8,50000000,inversed
6786,human,X,60000000,1067.1694,gorilla,X,64000000,inversed
6833,human,2,86000000,1749.7327,gorilla,2A,87000000,inversed
6837,human,13,20000000,371.13662999999997,chimp,12,135000000,same
6838,human,7,144000000,1045.6038,gorilla,7,151000000,same
6839,human,X,129000000,1665.2595,gorilla,X,138000000,inversed
6846,human,12,21000000,1258.0521,gorilla,12,21000000,inversed
6859,human,19,5000000,1827.0681,gorilla,19,5000000,same
6878,human,7,51000000,1652.6918,gorilla,7,52000000,inversed
6886,human,6,30000000,1114.1063,gorilla,6,31000000,inversed
6922,human,2,79000000,1582.122,gorilla,2A,80000000,inversed
6954,human,11,13000000,618.8172599999998,gorilla,11,46000000,inversed
6968,human,4,144000000,1498.9696,gorilla,4,157000000,inversed
6979,human,4,173000000,1547.6669,gorilla,4,186000000,inversed
6984,human,2,105000000,1497.476,gorilla,2A,109000000,inversed
6994,human,18,11000000,1453.7529,gorilla,18,11000000,inversed
7004,human,11,73000000,296.2921,chimp,11,78000000,same
7013,human,6,168000000,1993.9243,gorilla,6,171000000,inversed
7026,human,7,33000000,1611.8821,gorilla,7,33000000,inversed
7044,human,7,8000000,1899.184,gorilla,7,8000000,inversed
7072,human,4,126000000,1809.6437,chimp,4,129000000,inversed
7078,human,2,150000000,1245.417,gorilla,2B,44000000,inversed
7130,human,2,167000000,938.4841,gorilla,2B,62000000,inversed
7146,human,4,111000000,1481.6522,gorilla,4,123000000,inversed
7168,human,17,40000000,664.21796,chimp,17,11000000,inversed
7191,human,2,52000000,300.0562,chimp,X,169000000,same
7200,human,6,86000000,1790.0505,gorilla,6,88000000,inversed
7248,human,X,29000000,404.02176000000003,gorilla,X,154000000,inversed
7277,human,2,184000000,1719.0466,gorilla,2B,79000000,inversed
7291,human,X,135000000,1916.5317,chimp,X,165000000,inversed
7295,human,20,39000000,945.5919,gorilla,20,41000000,inversed
7305,human,16,43000000,1341.6583,gorilla,16,46000000,inversed
7315,human,20,59000000,265.9645,chimp,9,112000000,same
7318,human,7,138000000,1322.0612,gorilla,7,142000000,inversed
7325,human,16,74000000,904.7367,gorilla,16,78000000,inversed
7355,human,8,55000000,1610.852,gorilla,8,56000000,inversed
7364,human,1,210000000,1489.9084,gorilla,1,219000000,inversed
7370,human,5,141000000,1647.0522,chimp,5,166000000,inversed
7381,human,4,48000000,1290.3339999999996,gorilla,4,49000000,inversed
7391,human,11,1000000,344.34738,chimp,20,62000000,inversed
7402,human,8,62000000,1330.5739999999996,gorilla,8,63000000,inversed
7407,human,3,157000000,381.48697000000004,chimp,Y,20000000,same
7428,human,14,27000000,1360.4679999999996,gorilla,14,27000000,inversed
7447,human,10,59000000,1648.9454,gorilla,10,75000000,inversed
7477,human,14,10000000,1637.2042,gorilla,14,10000000,inversed
7478,human,10,39000000,1472.45,chimp,7,207000000,same
7485,human,4,158000000,1706.8745,gorilla,4,171000000,inversed
7500,human,13,94000000,1667.6958,gorilla,13,96000000,inversed
7513,human,2,65000000,1684.4706,gorilla,2A,66000000,inversed
7530,human,21,4000000,1565.0724,gorilla,21,5000000,inversed
7539,human,12,95000000,276.34775,chimp,Y,17000000,same
7557,human,9,107000000,1798.97,gorilla,9,118000000,inversed
7581,human,14,45000000,968.5010000000001,gorilla,14,45000000,inversed
7597,human,15,44000000,309.3089,chimp,2A,63000000,same
7611,human,18,58000000,1320.8209,chimp,18,75000000,inversed
7613,human,5,83000000,1787.8044,gorilla,5,71000000,inversed
7623,human,7,18000000,1639.1497,chimp,7,17000000,inversed
7626,human,1,184000000,562.4161,gorilla,1,196000000,same
7652,human,6,79000000,1619.4471,gorilla,6,81000000,inversed
7653,human,11,0,963.0905,gorilla,9,121000000,same
7660,human,7,85000000,1587.0537,gorilla,7,89000000,same
7690,human,10,4000000,307.2206700000001,chimp,11,65000000,same
7698,human,7,94000000,1102.8418,gorilla,7,97000000,same
7703,human,2,234000000,1401.244,chimp,2B,129000000,inversed
7728,human,7,5000000,1405.424,chimp,7,4000000,inversed
7740,human,6,68000000,1458.7714,chimp,6,69000000,inversed
7747,human,2,203000000,1516.0448,gorilla,2B,98000000,inversed
7797,human,19,48000000,715.33014,chimp,19,61000000,same
7822,human,18,29000000,445.7288,gorilla,18,78000000,same
7840,human,6,150000000,357.8896,gorilla,3,193000000,same
7881,human,2,74000000,2140.3843,gorilla,2A,75000000,inversed
7886,human,9,70000000,320.69,gorilla,9,121000000,same
7900,human,X,92000000,375.5553,chimp,15,22000000,inversed
7903,human,14,56000000,349.38095,chimp,1,122000000,same
7920,human,4,149000000,1408.2205,gorilla,4,162000000,inversed
7943,human,10,48000000,1533.2642,gorilla,10,64000000,inversed
7959,human,4,181000000,1611.6387,gorilla,4,195000000,inversed
7968,human,11,110000000,276.61282,gorilla,14,73000000,same
7994,human,7,1000000,259.29028,chimp,20,62000000,same
8001,human,8,73000000,1635.2234,chimp,8,74000000,inversed
8008,human,8,44000000,1659.3213,gorilla,8,45000000,inversed
8034,human,1,201000000,1546.6691,gorilla,1,210000000,inversed
8037,human,3,126000000,1802.9653,gorilla,3,128000000,inversed
8050,human,17,53000000,659.7152,chimp,17,82000000,same
8054,human,7,129000000,1282.5454,gorilla,7,133000000,inversed
8057,human,16,32000000,951.7059,gorilla,2A,91000000,same
8067,human,10,4000000,299.58432,chimp,3,21000000,inversed
