,sp,chr,loc,scr,ms,mc,ml,orientation
17395,chimp,13,50000000,1665.5353,human,13,49000000,inversed
17398,chimp,2B,16000000,1951.2462,gorilla,2B,7000000,same
17403,chimp,1,175000000,1619.6855,gorilla,1,179000000,inversed
17412,chimp,1,60000000,1755.511,human,1,62000000,inversed
17414,chimp,8,127000000,1239.6277,gorilla,8,99000000,same
17416,chimp,9,34000000,2326.5994,human,9,37000000,inversed
17426,chimp,8,55000000,1850.8575,human,8,53000000,inversed
17439,chimp,2A,3000000,1762.8812,human,2,2000000,inversed
17444,chimp,8,147000000,1110.08,human,3,190000000,inversed
17451,chimp,5,29000000,1703.1570000000006,human,5,76000000,inversed
17455,chimp,8,62000000,1769.7341,human,8,60000000,inversed
17461,chimp,1,57000000,1769.9021,human,1,59000000,inversed
17462,chimp,8,110000000,1651.6854,gorilla,8,116000000,same
17465,chimp,11,1000000,1996.3713,human,11,0,inversed
17473,chimp,5,83000000,1328.8058,gorilla,17,65000000,same
17474,chimp,20,60000000,1661.3022,gorilla,20,59000000,inversed
17476,chimp,2B,8000000,1762.1108,human,2,120000000,inversed
17479,chimp,7,101000000,1339.8806,human,7,96000000,same
17484,chimp,12,64000000,1412.8728,gorilla,12,28000000,inversed
17489,chimp,7,156000000,1060.5314,gorilla,7,154000000,inversed
17494,chimp,22,0,895.6460000000003,human,15,0,same
17503,chimp,21,36000000,1522.9082,gorilla,3,77000000,inversed
17506,chimp,1,117000000,1718.2721,human,1,116000000,inversed
17508,chimp,6,86000000,1418.8008,gorilla,6,85000000,inversed
17512,chimp,3,99000000,1245.0995,human,3,93000000,inversed
17515,chimp,13,32000000,1596.1929,human,13,31000000,inversed
17524,chimp,12,53000000,1484.0562,gorilla,12,31000000,inversed
17526,chimp,2B,23000000,1207.1615,gorilla,2B,23000000,inversed
17528,chimp,20,57000000,1887.915,human,20,53000000,inversed
17554,chimp,5,118000000,1389.655,gorilla,5,104000000,inversed
17555,chimp,15,80000000,602.514,human,6,168000000,same
17559,chimp,9,56000000,1495.7933,human,9,54000000,inversed
17566,chimp,3,159000000,1459.598,gorilla,3,159000000,inversed
17567,chimp,14,81000000,1879.464,gorilla,14,80000000,inversed
17580,chimp,7,208000000,1709.4425,human,7,150000000,inversed
17591,chimp,1,229000000,640.76105,gorilla,1,26000000,same
17604,chimp,16,1000000,1850.9489999999998,gorilla,16,0,inversed
17605,chimp,4,80000000,732.875,gorilla,4,122000000,same
0,chimp,14,25000000,794.15137,gorilla,14,25000000,inversed
10,chimp,15,13000000,469.09564000000006,human,15,20000000,same
27,chimp,19,39000000,614.28485,human,4,128000000,same
62,chimp,14,12000000,373.2062,gorilla,14,12000000,inversed
86,chimp,13,96000000,1422.2743,gorilla,13,96000000,inversed
91,chimp,2B,87000000,1537.2936,gorilla,2B,87000000,inversed
101,chimp,7,192000000,258.26144,gorilla,8,44000000,same
141,chimp,X,5000000,1414.7299,gorilla,X,4000000,inversed
147,chimp,9,105000000,1322.1515,gorilla,9,113000000,inversed
156,chimp,2A,110000000,775.5274,gorilla,2A,93000000,inversed
166,chimp,11,58000000,1451.2522,gorilla,11,57000000,inversed
169,chimp,14,47000000,1030.6898,gorilla,14,46000000,inversed
182,chimp,4,138000000,1612.7,gorilla,4,147000000,inversed
184,chimp,18,3000000,1673.8517,gorilla,18,11000000,inversed
213,chimp,Y,13000000,1083.1136,human,Y,18000000,same
221,chimp,7,21000000,1626.2252,gorilla,7,22000000,inversed
244,chimp,6,40000000,1669.7039,gorilla,6,40000000,inversed
251,chimp,6,176000000,316.63864,gorilla,6,64000000,inversed
254,chimp,6,77000000,1410.5302,gorilla,6,77000000,inversed
255,chimp,7,190000000,1631.1353,gorilla,7,103000000,inversed
258,chimp,3,68000000,1029.0773,gorilla,3,68000000,inversed
273,chimp,7,16000000,1465.7034,human,7,16000000,inversed
278,chimp,6,88000000,1612.8468,gorilla,6,87000000,inversed
279,chimp,1,119000000,1703.086,gorilla,1,122000000,inversed
301,chimp,X,155000000,252.11122000000003,human,X,66000000,inversed
319,chimp,16,43000000,1093.4144,human,16,31000000,same
327,chimp,17,22000000,275.51782000000003,human,8,7000000,same
339,chimp,16,14000000,1563.6995,gorilla,16,14000000,inversed
345,chimp,4,24000000,1448.896,gorilla,4,23000000,inversed
417,chimp,4,13000000,1415.5673,gorilla,4,12000000,inversed
418,chimp,3,160000000,507.46085,human,3,161000000,inversed
423,chimp,X,137000000,1807.6614,gorilla,X,137000000,inversed
426,chimp,17,20000000,293.61072,gorilla,5,46000000,inversed
427,chimp,15,4000000,513.832,gorilla,15,4000000,inversed
444,chimp,2B,18000000,397.77307,human,14,8000000,same
453,chimp,16,76000000,1853.4956,gorilla,16,78000000,inversed
459,chimp,17,40000000,839.0488,human,17,53000000,same
462,chimp,2B,78000000,1736.0889,gorilla,2B,78000000,inversed
474,chimp,2B,125000000,1633.5723,gorilla,2B,126000000,inversed
478,chimp,5,27000000,975.10834,gorilla,17,17000000,inversed
499,chimp,2A,82000000,1634.0862,gorilla,2A,81000000,inversed
510,chimp,Y,24000000,670.6682,gorilla,X,3000000,inversed
512,chimp,1,212000000,1517.5972,gorilla,1,216000000,inversed
526,chimp,1,225000000,294.50934,gorilla,1,228000000,inversed
585,chimp,6,108000000,265.8923,human,6,153000000,inversed
598,chimp,3,21000000,689.24585,gorilla,3,200000000,inversed
652,chimp,4,146000000,1806.9161,gorilla,4,155000000,inversed
676,chimp,14,39000000,1445.2242,human,14,38000000,inversed
686,chimp,4,171000000,618.1436,human,4,166000000,inversed
716,chimp,3,74000000,1708.2627,human,3,72000000,inversed
766,chimp,3,43000000,318.86777,gorilla,3,43000000,inversed
768,chimp,19,27000000,666.447,gorilla,19,45000000,inversed
781,chimp,4,124000000,1388.7991,gorilla,4,133000000,inversed
818,chimp,9,11000000,253.10332000000002,human,9,14000000,same
839,chimp,19,10000000,277.5768,human,9,109000000,inversed
845,chimp,8,70000000,621.08673,gorilla,8,70000000,same
872,chimp,9,44000000,1708.5116,gorilla,9,51000000,inversed
877,chimp,1,10000000,1672.3766,gorilla,1,10000000,inversed
889,chimp,4,38000000,1488.213,gorilla,4,37000000,inversed
932,chimp,12,21000000,871.15717,gorilla,12,10000000,same
935,chimp,21,13000000,1502.1223,human,21,13000000,inversed
941,chimp,13,17000000,1439.6898,gorilla,13,17000000,inversed
943,chimp,7,144000000,1451.5907,gorilla,7,141000000,inversed
952,chimp,6,94000000,1364.5264,gorilla,6,93000000,inversed
959,chimp,21,24000000,1652.6708,human,21,24000000,inversed
960,chimp,17,7000000,1689.7163,gorilla,17,6000000,inversed
961,chimp,X,149000000,406.52768,gorilla,X,148000000,inversed
968,chimp,20,45000000,1851.6519,gorilla,20,44000000,inversed
974,chimp,12,41000000,1032.5448,gorilla,12,54000000,inversed
987,chimp,8,135000000,369.53232,gorilla,X,57000000,same
1012,chimp,8,47000000,1522.9747,gorilla,8,46000000,inversed
1024,chimp,8,70000000,671.9099,gorilla,8,70000000,inversed
1035,chimp,X,59000000,1333.4529,gorilla,X,60000000,inversed
1048,chimp,1,7000000,1341.9261,gorilla,1,7000000,inversed
1051,chimp,3,129000000,1363.0564,gorilla,3,128000000,inversed
1083,chimp,2B,64000000,1581.6144,gorilla,2B,64000000,inversed
1090,chimp,12,23000000,1335.6218,gorilla,12,36000000,inversed
1092,chimp,2B,53000000,1368.9645,gorilla,2B,53000000,inversed
1102,chimp,12,112000000,251.3794,human,X,66000000,inversed
1124,chimp,15,9000000,1920.9878,human,15,9000000,inversed
1126,chimp,20,36000000,1749.3026,gorilla,20,34000000,inversed
1129,chimp,12,32000000,1820.2577,human,12,44000000,inversed
1130,chimp,2B,42000000,1661.8016,gorilla,2B,42000000,inversed
1134,chimp,13,53000000,1260.2057,gorilla,13,53000000,inversed
1140,chimp,7,100000000,1339.0873,gorilla,7,98000000,inversed
1145,chimp,2B,15000000,640.12415,human,2,114000000,same
1160,chimp,13,64000000,1325.4587,gorilla,13,64000000,inversed
1163,chimp,7,137000000,1481.8772,human,7,130000000,inversed
1164,chimp,2B,75000000,1435.0239,gorilla,2B,75000000,inversed
1171,chimp,7,160000000,688.51953,gorilla,3,77000000,same
1189,chimp,15,81000000,592.2322,human,17,21000000,inversed
1195,chimp,8,61000000,1404.0386,human,8,59000000,inversed
1246,chimp,8,56000000,1532.9501,gorilla,8,55000000,inversed
1260,chimp,6,85000000,1974.1737,human,6,82000000,inversed
1261,chimp,1,114000000,1449.6429999999998,human,1,113000000,inversed
1263,chimp,21,35000000,2000.1216,human,21,33000000,inversed
1268,chimp,13,31000000,1485.1396,gorilla,13,31000000,inversed
1270,chimp,7,2000000,1700.9381,gorilla,7,2000000,inversed
1272,chimp,12,9000000,1472.3105,human,12,8000000,inversed
1278,chimp,2B,20000000,280.36655,human,X,66000000,inversed
1294,chimp,20,54000000,1321.5677,gorilla,20,53000000,inversed
1300,chimp,17,78000000,1054.7698,gorilla,5,1000000,inversed
1305,chimp,2B,17000000,1966.8726,gorilla,2B,17000000,inversed
1307,chimp,12,67000000,1666.4707,gorilla,12,31000000,inversed
1327,chimp,16,19000000,1437.7147,gorilla,16,20000000,inversed
1335,chimp,4,29000000,1466.0977,gorilla,4,28000000,inversed
1340,chimp,14,0,543.0027,human,Y,7000000,inversed
1362,chimp,5,48000000,654.5244,gorilla,22,1000000,inversed
1364,chimp,16,2000000,317.0711,human,11,0,inversed
1393,chimp,9,55000000,1541.3616,gorilla,9,62000000,inversed
1394,chimp,8,146000000,677.53796,human,8,139000000,same
1403,chimp,22,30000000,1320.1016,gorilla,22,30000000,inversed
1412,chimp,4,155000000,261.34775,human,11,10000000,same
1425,chimp,11,55000000,1440.4376,gorilla,11,54000000,inversed
1441,chimp,4,135000000,1495.8262,gorilla,4,144000000,inversed
1447,chimp,2A,12000000,1504.5012,gorilla,2A,12000000,inversed
1523,chimp,18,0,1092.7384,human,10,5000000,inversed
1532,chimp,14,28000000,1387.4259,gorilla,14,27000000,inversed
1541,chimp,4,160000000,1303.0258,gorilla,4,169000000,inversed
1542,chimp,16,2000000,301.37292,human,20,58000000,same
1556,chimp,10,56000000,1148.6289,human,10,53000000,inversed
1566,chimp,12,132000000,310.5521,gorilla,16,1000000,same
1568,chimp,X,80000000,1367.2347,gorilla,X,80000000,inversed
1574,chimp,11,57000000,271.89236,gorilla,11,90000000,same
1584,chimp,10,61000000,1380.5436,gorilla,10,75000000,inversed
1590,chimp,19,54000000,904.3615,gorilla,19,52000000,inversed
1596,chimp,2A,70000000,1452.9008,gorilla,2A,69000000,inversed
1606,chimp,4,157000000,856.0339,gorilla,4,166000000,inversed
1624,chimp,21,7000000,1424.3063,human,21,7000000,inversed
1639,chimp,7,79000000,1320.3441,gorilla,7,76000000,inversed
1664,chimp,1,189000000,721.4533,gorilla,3,21000000,inversed
1672,chimp,8,138000000,252.69242999999997,gorilla,14,1000000,same
1675,chimp,Y,4000000,360.77213,human,Y,17000000,same
1677,chimp,4,183000000,1530.2085,gorilla,4,192000000,inversed
1691,chimp,X,63000000,2012.195,gorilla,X,64000000,inversed
1722,chimp,5,36000000,2056.8289999999997,gorilla,5,72000000,inversed
1731,chimp,5,105000000,446.22452000000004,human,6,129000000,same
1735,chimp,14,1000000,995.78485,gorilla,14,1000000,inversed
1778,chimp,2B,69000000,1456.0784,gorilla,2B,69000000,inversed
1783,chimp,5,1000000,346.8401,human,1,1000000,inversed
1785,chimp,X,126000000,1663.332,gorilla,X,126000000,inversed
1787,chimp,2B,103000000,1294.3057,human,2,207000000,inversed
1788,chimp,17,31000000,2262.2363,human,10,38000000,inversed
1793,chimp,16,50000000,1570.8418,gorilla,16,52000000,inversed
1809,chimp,3,126000000,1396.8942,gorilla,11,3000000,same
1832,chimp,9,49000000,1519.8579,gorilla,9,56000000,inversed
1855,chimp,4,35000000,1060.8043,gorilla,4,34000000,inversed
1876,chimp,13,1000000,1723.4346,human,13,0,inversed
1887,chimp,2A,107000000,706.62805,gorilla,2A,88000000,same
1901,chimp,17,33000000,432.93967000000004,human,17,4000000,same
1904,chimp,20,28000000,1187.1123,gorilla,X,59000000,same
1905,chimp,7,149000000,1723.3275,gorilla,7,146000000,inversed
1911,chimp,3,86000000,1306.3378,human,3,84000000,inversed
1927,chimp,17,53000000,1837.359,gorilla,17,10000000,inversed
1929,chimp,20,48000000,1449.9338,gorilla,20,47000000,inversed
1962,chimp,10,135000000,809.67365,human,4,48000000,same
1989,chimp,7,30000000,1863.4711,gorilla,7,31000000,inversed
2005,chimp,15,57000000,909.63086,gorilla,15,61000000,same
2017,chimp,4,129000000,1443.3022,gorilla,4,138000000,inversed
2046,chimp,9,114000000,2047.2743,gorilla,9,111000000,inversed
2090,chimp,7,65000000,1573.6357,gorilla,7,64000000,inversed
2119,chimp,6,132000000,284.76276,human,X,52000000,inversed
2123,chimp,6,33000000,519.2785,human,6,32000000,inversed
2130,chimp,7,52000000,1434.7113,gorilla,7,53000000,inversed
2139,chimp,2B,96000000,1454.2877,human,2,200000000,inversed
2166,chimp,9,116000000,381.09238,gorilla,9,44000000,same
2182,chimp,13,1000000,389.67267000000004,human,13,33000000,same
2183,chimp,14,34000000,1272.5851,gorilla,14,33000000,inversed
2185,chimp,22,0,765.8196,human,2,140000000,inversed
2189,chimp,5,54000000,501.14092999999997,gorilla,5,166000000,same
2196,chimp,2B,132000000,733.16296,human,18,14000000,same
2206,chimp,7,198000000,1527.1783,gorilla,7,154000000,inversed
2251,chimp,17,82000000,1880.0358,human,17,16000000,inversed
2257,chimp,7,29000000,1565.204,gorilla,7,30000000,inversed
2267,chimp,6,48000000,273.8804,human,6,49000000,inversed
2281,chimp,11,67000000,1752.9634,gorilla,11,67000000,inversed
2283,chimp,9,98000000,1506.0338,gorilla,9,106000000,inversed
2292,chimp,4,130000000,1097.0947,gorilla,4,139000000,inversed
2307,chimp,18,52000000,368.12503,gorilla,18,67000000,inversed
2314,chimp,11,133000000,1418.7365,gorilla,11,64000000,inversed
2329,chimp,5,85000000,1221.8793,gorilla,17,70000000,inversed
2372,chimp,17,80000000,318.1598,gorilla,11,1000000,same
2380,chimp,16,81000000,1252.2651,human,16,21000000,inversed
2396,chimp,21,2000000,1437.6925,gorilla,21,3000000,inversed
2402,chimp,18,30000000,305.32715,gorilla,11,45000000,inversed
2404,chimp,10,64000000,1688.2616,gorilla,10,78000000,inversed
2425,chimp,4,152000000,1212.0046,gorilla,4,161000000,inversed
2438,chimp,2A,75000000,1412.3826,human,2,73000000,inversed
2452,chimp,4,165000000,1595.9253,gorilla,4,174000000,inversed
2461,chimp,X,85000000,1056.5363,gorilla,X,85000000,inversed
2463,chimp,19,31000000,553.5146,gorilla,3,22000000,same
2472,chimp,10,53000000,1729.2311,gorilla,10,67000000,inversed
2495,chimp,5,18000000,1606.7449,human,5,66000000,inversed
2511,chimp,8,53000000,1636.5967,gorilla,8,52000000,inversed
2519,chimp,8,64000000,1485.1621,gorilla,8,64000000,inversed
2545,chimp,1,51000000,355.77167000000014,human,3,44000000,inversed
2548,chimp,13,61000000,1886.3743,gorilla,13,61000000,inversed
2552,chimp,7,132000000,437.61035,gorilla,7,68000000,inversed
2564,chimp,X,108000000,1566.9972,human,X,89000000,inversed
2571,chimp,X,9000000,287.98672,human,X,5000000,same
2572,chimp,2B,70000000,1699.4946,gorilla,2B,70000000,inversed
2576,chimp,21,32000000,297.0384,gorilla,9,120000000,same
2581,chimp,12,37000000,1941.1244,gorilla,12,50000000,inversed
2582,chimp,2B,47000000,1479.6245,gorilla,2B,47000000,inversed
2585,chimp,16,0,421.20383,human,16,2000000,inversed
2593,chimp,12,106000000,307.92065,human,X,69000000,inversed
2598,chimp,1,173000000,522.73926,gorilla,1,177000000,inversed
2603,chimp,16,49000000,1320.5845,gorilla,16,51000000,inversed
2607,chimp,13,56000000,1548.1078,human,13,55000000,inversed
2615,chimp,X,168000000,1410.9402,gorilla,X,123000000,same
2616,chimp,7,105000000,764.25745,gorilla,7,102000000,inversed
2648,chimp,8,143000000,312.191,gorilla,7,0,same
2651,chimp,9,50000000,653.4114,gorilla,9,57000000,inversed
2673,chimp,16,7000000,1267.0414,gorilla,16,6000000,inversed
2696,chimp,12,62000000,2080.6821,gorilla,12,26000000,inversed
2706,chimp,1,126000000,2071.5557,gorilla,1,129000000,inversed
2717,chimp,7,150000000,1381.7106,gorilla,7,147000000,inversed
2722,chimp,13,34000000,1757.9609,human,13,33000000,inversed
2724,chimp,7,167000000,819.1437400000003,gorilla,7,86000000,inversed
2725,chimp,7,7000000,1607.7845,gorilla,7,8000000,inversed
2728,chimp,6,80000000,1689.4296,gorilla,6,80000000,inversed
2729,chimp,1,111000000,1704.9246,gorilla,1,126000000,inversed
2732,chimp,21,30000000,2155.4622,gorilla,21,32000000,inversed
2737,chimp,20,51000000,1605.2507,human,20,47000000,inversed
2748,chimp,22,29000000,1402.1664,gorilla,22,29000000,inversed
2756,chimp,9,111000000,338.82724,gorilla,9,117000000,inversed
2763,chimp,2A,104000000,316.39645,gorilla,2A,108000000,inversed
2766,chimp,19,18000000,1307.3342,gorilla,19,17000000,inversed
2775,chimp,X,51000000,399.36435,gorilla,X,51000000,same
2783,chimp,X,66000000,339.06866,gorilla,7,110000000,same
2812,chimp,7,35000000,1744.3212,gorilla,7,36000000,inversed
2850,chimp,6,63000000,1064.8989,human,6,57000000,inversed
2853,chimp,7,184000000,1105.2078,human,7,23000000,inversed
2870,chimp,19,3000000,1109.1637,gorilla,19,2000000,inversed
2880,chimp,14,31000000,1607.2029,gorilla,14,30000000,inversed
2888,chimp,4,179000000,1564.7524,human,4,174000000,inversed
2912,chimp,X,99000000,1431.9469,gorilla,X,99000000,inversed
2940,chimp,5,0,1015.8928,gorilla,9,49000000,same
2941,chimp,2A,69000000,1144.4674,gorilla,2A,68000000,inversed
2956,chimp,6,36000000,1240.5493,gorilla,6,36000000,inversed
2969,chimp,2B,93000000,1621.8579,gorilla,2B,93000000,inversed
2985,chimp,7,60000000,1258.1014,gorilla,13,45000000,inversed
3008,chimp,6,100000000,253.97505,human,X,66000000,inversed
3016,chimp,X,123000000,1510.1957,gorilla,X,123000000,inversed
3018,chimp,2B,106000000,293.20428,human,8,56000000,inversed
3019,chimp,17,34000000,319.72964,gorilla,5,59000000,inversed
3023,chimp,21,19000000,334.2382,gorilla,6,161000000,same
3037,chimp,16,55000000,1642.2979999999998,gorilla,16,57000000,inversed
3065,chimp,2B,131000000,1614.7617,human,2,226000000,inversed
3068,chimp,5,33000000,1622.6365,gorilla,5,69000000,inversed
3075,chimp,X,51000000,1760.8497,gorilla,X,51000000,inversed
3097,chimp,14,4000000,816.1144,gorilla,14,4000000,inversed
3113,chimp,4,186000000,1401.8872,gorilla,4,195000000,inversed
3146,chimp,X,66000000,653.7380400000002,gorilla,X,66000000,inversed
3164,chimp,2B,39000000,1351.3248,gorilla,2B,39000000,inversed
3177,chimp,X,141000000,1487.0177,human,X,133000000,inversed
3182,chimp,17,56000000,1557.6217,human,17,13000000,inversed
3199,chimp,17,36000000,259.11136,human,17,16000000,same
3202,chimp,7,60000000,379.8105,gorilla,20,26000000,same
3215,chimp,4,30000000,1401.8854,gorilla,4,29000000,inversed
3235,chimp,3,114000000,262.84503,human,17,7000000,same
3236,chimp,13,4000000,1899.2775,gorilla,13,4000000,inversed
3264,chimp,1,204000000,286.38504,human,1,198000000,same
3280,chimp,1,18000000,1760.9153,human,1,17000000,inversed
3299,chimp,5,77000000,1406.1786,human,5,37000000,inversed
3309,chimp,4,16000000,1735.6094,gorilla,4,15000000,inversed
3311,chimp,3,165000000,731.3967,gorilla,3,146000000,inversed
3327,chimp,7,203000000,1690.9279999999999,human,7,1000000,inversed
3331,chimp,5,124000000,378.06326,gorilla,5,165000000,inversed
3340,chimp,4,21000000,1361.6124,human,4,20000000,inversed
3350,chimp,3,1000000,306.57184,gorilla,3,0,inversed
3351,chimp,5,40000000,494.1859,gorilla,5,76000000,inversed
3379,chimp,2B,3000000,342.91208,human,2,110000000,inversed
3387,chimp,16,11000000,1311.749,gorilla,16,10000000,inversed
3398,chimp,13,39000000,306.35434,human,13,33000000,inversed
